csv_file,total_rows,empty_rows,indian_rows
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-16-02.csv,21419,6780,391
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-25-16.csv,19079,6530,200
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-23-01.csv,2245,691,19
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-19.csv,20656,6492,547
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-21-20.csv,18854,5842,360
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-08-01.csv,25457,8308,684
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-08.csv,20201,6240,668
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-14-00.csv,27594,9081,153
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-12-08.csv,25731,7514,1880
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-22-15.csv,30294,9072,1513
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-16-05.csv,22698,7272,1683
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-05-12.csv,13794,4776,292
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-29-03.csv,50620,17260,840
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-13-03.csv,19924,6688,1042
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-05-10.csv,16909,5092,992
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-15.csv,25921,9075,466
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-00.csv,34598,11200,236
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-03-01.csv,25376,8508,658
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-06.csv,21841,6884,912
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-26-19.csv,33644,10880,605
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-23-12.csv,31292,10184,1215
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-02-05.csv,21929,7220,1798
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-24-08.csv,21009,7021,428
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-19.csv,31911,9451,673
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-06-06.csv,17786,5364,1244
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-05.csv,26844,9029,1971
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-11.csv,24364,7949,1642
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-05-15.csv,21634,7543,461
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-30-19.csv,24269,7811,498
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-28-20.csv,27034,8276,369
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-03-06.csv,25365,7692,1816
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-10.csv,18484,5635,528
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-06.csv,16434,5495,1985
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-03.csv,17465,5860,1121
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-15-17.csv,27319,8440,923
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-29-18.csv,53879,17292,813
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-03-01.csv,27789,9404,251
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-30-22.csv,30467,9950,193
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-01-11.csv,62782,20436,919
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-25-20.csv,23316,7262,364
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-21-19.csv,21408,6765,372
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-07-19.csv,35602,11060,301
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-24-13.csv,31896,10522,1435
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-25-14.csv,26980,8018,1164
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-30-09.csv,72541,22299,1773
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-12-23.csv,35683,12102,234
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-24-14.csv,23468,7179,1085
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-08-08.csv,23141,7220,457
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-28-02.csv,22858,7931,670
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-06-02.csv,35605,11482,537
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-23-09.csv,21229,6703,1410
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-29-21.csv,38368,12272,325
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-01-05.csv,83699,28182,1519
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-18.csv,17878,5415,690
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-10-06.csv,24467,7673,479
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-27-14.csv,26789,8404,908
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-15-20.csv,25979,7923,451
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-07-09.csv,18306,5359,1354
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-17.csv,12864,4884,223
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-29-00.csv,22275,7551,242
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-20.csv,25583,7739,452
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-13-02.csv,19386,6329,302
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-07-14.csv,29436,9514,465
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-06-19.csv,24672,7446,263
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-09-17.csv,31208,9774,402
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-19-10.csv,28440,10229,669
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-27-08.csv,29913,9592,441
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-13.csv,21331,6386,1005
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-14-23.csv,23990,7427,114
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-08.csv,25084,7685,1613
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-26-13.csv,16988,5840,199
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-00.csv,14174,4992,179
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-26-08.csv,30905,9460,2157
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-23-23.csv,20235,6211,151
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-10.csv,14859,4328,948
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-12-18.csv,19014,6093,722
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-16-18.csv,27063,8353,849
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-07-05.csv,28153,9052,2025
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-11-03.csv,17105,5715,984
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-23.csv,26926,8113,222
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-28-01.csv,27991,9455,574
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-10-06.csv,18500,6097,1456
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-09.csv,14398,4862,209
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-10.csv,22185,7484,310
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-20.csv,21049,6169,385
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-07.csv,17238,5128,1469
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-02-11.csv,21434,6499,1191
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-25-02.csv,22876,7246,954
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-28-13.csv,35572,11418,751
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-15-22.csv,25907,8038,131
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-18.csv,17663,5636,506
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-06.csv,36610,13747,881
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-12-09.csv,14132,4360,982
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-04-19.csv,141359,42704,2645
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-19-18.csv,26896,8618,1098
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-15-15.csv,26707,8291,903
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-20-14.csv,18911,5936,724
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-20-01.csv,22590,7690,585
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-14-17.csv,25299,7931,1080
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-18-08.csv,7199,2126,236
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-06-15.csv,29311,8847,1201
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-03.csv,65733,21563,1825
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-04-17.csv,179215,55460,6541
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-14-14.csv,28888,10194,950
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-15.csv,25732,8053,1160
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-07.csv,7627,2597,203
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-16.csv,25934,8579,1218
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-23-22.csv,10839,3421,39
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-18-07.csv,24265,7204,1892
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-08-18.csv,30728,10947,794
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-16.csv,24769,7490,1000
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-06-23.csv,24686,7964,223
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-01-02.csv,34316,11495,1102
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-03.csv,22229,7470,1333
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-01-14.csv,28454,8785,1185
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-06.csv,16597,4835,1211
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-11.csv,15916,5261,612
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-09-06.csv,16900,5247,1309
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-12.csv,16951,5109,817
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-14-18.csv,20370,6288,345
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-07.csv,17311,5415,1137
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-03-07.csv,16753,4906,1182
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-16.csv,25311,9437,460
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-23.csv,31302,10091,251
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-11-15.csv,19030,5805,910
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-02-05.csv,22036,8162,2859
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-01-20.csv,21945,7194,638
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-14-18.csv,23175,7187,845
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-01.csv,19212,6396,378
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-14-02.csv,26368,8550,945
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-13-13.csv,26108,8181,1045
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-25-20.csv,23903,7758,122
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-25-10.csv,19395,6879,289
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-17-11.csv,17081,5220,836
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-23-10.csv,3163,1108,64
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-26-08.csv,18986,6481,268
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-26-07.csv,22339,6989,1711
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-03-15.csv,28228,8429,1153
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-05-09.csv,25384,7498,1670
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-28-14.csv,22133,6764,1111
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-13-05.csv,31775,11239,932
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-29-16.csv,18921,5948,858
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-28-03.csv,28851,9858,1120
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-10-22.csv,26739,8877,157
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-29-22.csv,24017,7832,173
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-21-03.csv,26447,8852,1052
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-29-04.csv,138680,45632,1609
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-29-10.csv,78296,25431,1177
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-02-08.csv,21452,6408,1500
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-24-08.csv,33123,10744,2139
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-08.csv,21127,6492,1432
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-04-13.csv,21019,6791,1175
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-09-18.csv,34246,12380,697
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-20-04.csv,26303,8593,1416
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-26-01.csv,44711,15092,233
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-06-12.csv,28952,9964,886
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-14-01.csv,30283,10925,516
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-24-23.csv,20154,6758,161
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-23-12.csv,4619,1459,117
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-19-22.csv,22828,7350,116
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-31-03.csv,26329,8825,1377
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-22-04.csv,25464,8132,1600
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-04-14.csv,127935,39613,5101
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-00.csv,29158,10014,419
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-01-08.csv,18015,5261,1280
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-07-17.csv,32462,10267,403
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-02-07.csv,13036,4793,1637
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-07-01.csv,24290,8151,416
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-24-08.csv,21505,6049,1561
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-21-02.csv,12668,4159,329
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-15-18.csv,28030,10252,442
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-02-17.csv,19224,6094,238
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-09-09.csv,16656,5156,454
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-13-04.csv,34468,12459,983
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-14.csv,24547,7527,1161
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-09-09.csv,15633,4869,1039
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-30-05.csv,35897,12073,1712
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-04.csv,27624,9267,809
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-17.csv,31586,10833,245
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-21-20.csv,22404,6857,381
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-13.csv,19480,6118,866
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-20-20.csv,22658,7099,321
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-10-01.csv,33553,12468,534
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-22-09.csv,7299,2598,194
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-12-23.csv,22472,7067,103
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-03-09.csv,18831,6168,926
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-22-15.csv,22753,7247,1122
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-26-19.csv,19725,6283,587
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-28-00.csv,28670,9848,137
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-26-17.csv,30342,9678,1125
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-08-02.csv,19932,6469,776
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-14-07.csv,1733,507,111
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-01-07.csv,18317,5407,1444
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-01-12.csv,75168,24873,1094
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-17-04.csv,23948,8349,1943
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-10-04.csv,22224,7318,1410
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-16-17.csv,23334,7065,486
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-20-16.csv,30282,10932,714
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-24-10.csv,16596,4981,939
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-27-02.csv,45910,15511,534
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-12-11.csv,16067,5754,515
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-18-23.csv,18019,6464,133
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-26-10.csv,46641,16601,360
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-20-16.csv,23401,7418,767
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-20-04.csv,24023,8091,1343
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-24-01.csv,12876,4544,128
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-08-03.csv,22262,7176,1049
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-16.csv,22026,7766,401
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-06-10.csv,24569,7223,1548
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-19-04.csv,26051,8815,1797
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-02-12.csv,21877,7961,1569
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-12-22.csv,26686,8655,255
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-26-23.csv,45690,14723,157
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-26-13.csv,25366,8404,2543
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-27-22.csv,22047,7532,123
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-02-04.csv,20064,6470,222
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-25-11.csv,25422,8230,1289
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-10-00.csv,23014,8273,280
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-23-18.csv,20805,6137,541
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-31-02.csv,30283,10087,1230
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-10-00.csv,26415,8439,338
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-08-21.csv,9346,3295,85
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-12-12.csv,17973,5548,337
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-12.csv,22657,6848,1347
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-25-18.csv,35527,11914,338
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-23.csv,29383,10008,598
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-05.csv,53803,17433,1675
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-22-03.csv,26142,8709,1116
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-12-13.csv,21939,7039,1217
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-20-18.csv,18421,5685,514
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-22-14.csv,19300,6093,1082
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-23.csv,25948,8198,276
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-20-03.csv,17308,5949,812
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-23-20.csv,22444,7304,295
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-08-14.csv,20163,7314,496
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-28-04.csv,35446,11745,894
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-19-22.csv,29113,9355,276
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-31-00.csv,68530,22213,485
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-26-06.csv,45475,15919,381
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-19-16.csv,27315,8480,1020
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-08-22.csv,27198,8513,274
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-02-17.csv,22290,7574,1158
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-13-09.csv,27516,9168,777
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-07-13.csv,21440,6591,869
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-09-01.csv,25689,8466,577
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-30-01.csv,32402,10943,630
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-03-03.csv,18682,6299,988
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-18-21.csv,27242,8702,437
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-27-22.csv,21025,6363,185
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-27-04.csv,20846,6806,1491
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-13-02.csv,22256,7699,589
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-29-19.csv,25339,7611,518
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-22-08.csv,16508,4759,1274
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-04-28-03.csv,22960,7556,1012
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-14-05.csv,24779,8050,1539
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-10-11.csv,14548,4626,196
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-13-04.csv,25416,8554,1192
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-08-13.csv,16058,5758,436
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-01-26-04.csv,49140,17085,403
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-03-17-19.csv,23788,7246,232
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-05-21.csv,17532,5513,155
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-26-10.csv,15094,5507,230
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-12-20.csv,24322,7752,254
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-04-16.csv,19394,5920,910
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-02-22.csv,20581,6838,192
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-05-03-04.csv,22117,7290,1578
COVID-19-Twitter-Dataset-35GB/coronavirus-tweet-id-2020-02-11-23.csv,29767,10088,190
